Date Completed,Manufacturer,Model,Physical Class (Engine),# Engines,AAC,ADG,TDG,"Approach Speed
(Vref)","Wingspan, ft",Wingtip Configuration,"Length, ft","Tail Height, ft
(@ OEW)","Wheelbase, ft",Cockpit to Main Gear (CMG),"MGW
(Outer to Outer)",MTOW,"Max Ramp
Max Taxi",Main Gear Config,ICAO Code,Wake Category,ATCT Weight Class,Years Manufactured
2018-06-04,Glasair Aviation (Stoddard-Hamilton Aircraft),Glasair I,Piston,1.0,A,I,,72.8,24.333333333333332,no winglets,19.5,6.166666666666667,,,,2200.0,2200.0,S,GLAS,L,Small Eqpt,
2018-06-04,Glasair Aviation (Stoddard-Hamilton Aircraft),Glastar,Piston,1.0,A,I,,50.7,35.0,no winglets,22.0,7.0,,,,1960.0,1960.0,S,GLST,L,Small Eqpt,
,Globe,GC-1 Swift,,,No Value,No Value,,,,,,,,,,,,,GC1,L,,
,Globe Aircraft/TEMCO,GC1 - Globe GC-1 Swift,Piston,,No Value,No Value,,,,,,,,,,,,,,,Small Eqpt,
,Globe Aircraft/TEMCO,GC-1A Swift,Piston,1.0,No Value,No Value,,,,,,,,,,,,,,,,
,Globe Aircraft/TEMCO,GC-1B Globe,Piston,1.0,No Value,No Value,,,,,,,,,,,,,,,,
,Gloster,Gauntlet,,,No Value,No Value,,,,,,,,,,,,,GAUN,L,,
,Gloster,Gladiator,,,No Value,No Value,,,,,,,,,,,,,GLAD,L,,
,Gloster,Meteor,,,No Value,No Value,,,,,,,,,,,,,METR,M,,
,Great Lakes Aircraft Company,2T-1A-1 Sport Trainer,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob,G-109,,,No Value,No Value,,,,,,,,,,,,,G109,L,,
,Grob,G-115,,,No Value,No Value,,,,,,,,,,,,,G115,L,,
,Grob,G-115T Acro,,,No Value,No Value,,,,,,,,,,,,,G15T,L,,
,Grob,G-120,,,No Value,No Value,,,,,,,,,,,,,G120,L,,
,Grob,G-140TP,,,No Value,No Value,,,,,,,,,,,,,G140,L,,
,Grob,G-160 Ranger,,,No Value,No Value,,,,,,,,,,,,,G160,L,,
,Grob,G-180 SPn Utility Jet,,,No Value,No Value,,,,,,,,,,,,,GSPN,L,,
,Grob,GF-200,,,No Value,No Value,,,,,,,,,,,,,GF20,L,,
,Grob Aerospace GmbH,Grob G 102,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aerospace GmbH,Grob G 103,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aerospace GmbH,Grob G 103 Twin Astir,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aerospace GmbH,Grob G 103 Twin II,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aerospace GmbH,Grob G 103C Twin III,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aerospace GmbH,Grob G 104 Speed Astire,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aerospace GmbH,Grob G 109,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aerospace GmbH,Grob G 115,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aerospace GmbH,Grob G 116,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aerospace GmbH,Grob G 120,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aerospace GmbH,Grob G 140,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aerospace GmbH,Grob G 160,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aerospace GmbH,Grob G 520 Egrett/STRATO 1,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aerospace GmbH,Grob G 850 Strato 2,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aerospace GmbH,Grob GF 200,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aerospace GmbH,Grob SPn,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aerospace GmbH,Hale G 600,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aircraft AG,Grob G 120,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aircraft AG,Grob G 120TP,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aircraft AG,Grob G 520 Egrett,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grob Aircraft AG,Grob G115E Heron,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grumman,A-6 Intruder,,,No Value,No Value,,,,,,,,,,,,,A6,M,,
,Grumman,Albatross,,,No Value,No Value,,,,,,,,,,,,,U16,M,,
,Grumman,C-2 Greyhound,,,No Value,No Value,,,,,,,,,,,,,C2,M,,
,Grumman,E-2 Hawkeye,,,No Value,No Value,,,,,,,,,,,,,E2,M,,
,Grumman,EA-6 Prowler,,,No Value,No Value,,,,,,,,,,,,,A6,M,,
,Grumman,F-14 Tomcat,,,No Value,No Value,,,,,,,,,,,,,F14,M,,
,Grumman,F3F Replica,,,No Value,No Value,,,,,,,,,,,,,F3F,L,,
,Grumman,F4F Wildcat,,,No Value,No Value,,,,,,,,,,,,,WCAT,L,,
,Grumman,F6F Hellcat,,,No Value,No Value,,,,,,,,,,,,,HCAT,L,,
,Grumman,F7F Tigercat,,,No Value,No Value,,,,,,,,,,,,,TCAT,M,,
,Grumman,F8F Bearcat,,,No Value,No Value,,,,,,,,,,,,,BCAT,L,,
,Grumman,F9F Panther,,,No Value,No Value,,,,,,,,,,,,,F9F,L,,
,Grumman,G-11 Replica,,,No Value,No Value,,,,,,,,,,,,,F3F,L,,
,Grumman,G-1159 Gulfstream 2,,,No Value,No Value,,,,,,,,,,,,,GLF2,M,,
,Grumman,G-159 Gulfstream 1,,,No Value,No Value,,,,,,,,,,,,,G159,M,,
,Grumman,G-164 Ag-Cat,,,No Value,No Value,,,,,,,,,,,,,G164,L,,
,Grumman,G-164 Turbo Ag-Cat,,,No Value,No Value,,,,,,,,,,,,,G64T,L,,
,Grumman,G-21A Goose,,,No Value,No Value,,,,,,,,,,,,,G21,L,,
,Grumman,G-32 Replica,,,No Value,No Value,,,,,,,,,,,,,F3F,L,,
,Grumman,G-40 Avenger,Piston,,No Value,No Value,,,,,,,,,,,,,TBM,,Large Commuter Eqpt,
,Grumman,G-44 Widgeon,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grumman,G-44 Widgeon,,,No Value,No Value,,,,,,,,,,,,,G44,L,,
,Grumman,G-73 Mallard,,,No Value,No Value,,,,,,,,,,,,,G73,L,,
,Grumman,G-73T Turbo Mallard,,,No Value,No Value,,,,,,,,,,,,,G73T,L,,
,Grumman,G-96 Trader,,,No Value,No Value,,,,,,,,,,,,,G96,M,,
,Grumman,Grumman C-2 Greyhound,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grumman,Grumman F6F Hellcat,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grumman,Grumman G.21 Goose,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grumman,Grumman G21T Turbogoose,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grumman,Grumman G-73T Turbo Mallard,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grumman,Grumman Mallard,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grumman,Grumman RV-1 Mohawk,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grumman,Grumman TE-2 Hawkeye,,,No Value,No Value,,,,,,,,,,,,,,,,
,Grumman,OV-1 Mohawk,,,No Value,No Value,,,,,,,,,,,,,V1,M,,
,Grumman,S-2 Tracker,,,No Value,No Value,,,,,,,,,,,,,S2P,M,,
,Grumman,S-2 Turbo Tracker,,,No Value,No Value,,,,,,,,,,,,,S2T,M,,
,Grumman,TBF Avenger,,,No Value,No Value,,,,,,,,,,,,,TBM,M,,
2018-06-05,Grumman American,AA-5 Traveler,Piston,1.0,A,I,,67.60000000000001,31.416666666666668,no winglets,22.0,8.0,,,,2200.0,2200.0,S,AA5,L,Small Eqpt,1972-75
2018-06-05,Grumman American,AA-5B Tiger,Piston,1.0,A,I,,67.60000000000001,31.416666666666668,no winglets,22.0,8.0,,,,2400.0,2400.0,S,AA5,L,Small Eqpt,1975-79
2018-06-05,Grumman American,GA-7 Cougar,Piston,2.0,A,I,,81.9,36.833333333333336,no winglets,28.666666666666668,10.333333333333334,,,,3800.0,3800.0,S,GA7,L,Small Eqpt,
2018-06-05,Grumman American (Tiger Aircraft),AG-5B Tiger,Piston,1.0,A,I,,68.9,31.416666666666668,no winglets,22.0,7.666666666666667,,,,2400.0,2400.0,S,AA5,L,Small Eqpt,1990-93
2018-06-05,Grumman American Aviation Corp,AA-1B Trainer and TR-2,Piston,1.0,A,I,,67.60000000000001,24.416666666666668,no winglets,19.166666666666668,7.5,,,,1560.0,1560.0,S,AA1,L,Small Eqpt,1973-76
,Gulfstream,Jetprop Commander 1000,,,No Value,No Value,,,,,,,,,,,,,,,,
2016-09-06,Gulfstream (Grumman Aircraft Engineering),"Gulfstream I (G-I), model G-159",Turboprop,2.0,B,II,2A,113.0,78.5,no winglets,63.75,22.75,28.6875,28.6875,15.700000000000001,36000.0,36000.0,D,,,,
2018-02-21,Gulfstream (Gulfstream Aerospace Corp.),G300,Jet,2.0,D,II,2A,149.5,77.83333333333333,winglets,88.33333333333333,24.416666666666668,38.104166666666664,38.104166666666664,15.666666666666666,72000.0,72000.0,D,GLF4,M,Medium Commuter Eqpt,
2018-02-21,Gulfstream (Gulfstream Aerospace Corp.),Gulfstream IV,Jet,2.0,D,II,2A,149.5,77.83333333333333,winglets,88.33333333333333,24.416666666666668,38.104166666666664,38.104166666666664,15.666666666666666,73200.0,73200.0,D,GLF4,M,Medium Commuter Eqpt,
2018-05-25,Gulfstream (Gulfstream Aerospace Corp.),"Gulfstream IV-SP, G400",Jet,2.0,D,II,2A,149.5,77.83333333333333,winglets,88.33333333333333,24.416666666666668,38.104166666666664,38.104166666666664,15.666666666666666,74600.0,75000.0,D,GLF4,M,Medium Commuter Eqpt,
2016-09-06,Gulfstream (Gulfstream American Corp.),"Gulfstream II (G-II), model G-1159",Jet,2.0,C,II,1B,125.0,68.83333333333333,no winglets,79.91666666666667,24.5,35.962500000000006,35.962500000000006,13.766666666666666,64800.0,65300.0,D,GLF2,M,Medium Commuter Eqpt,
2016-09-06,Gulfstream (Gulfstream American Corp.),"Gulfstream II-SP (G-II-SP),",Jet,2.0,C,II,1B,125.0,68.83333333333333,winglets,79.91666666666667,24.5,35.962500000000006,35.962500000000006,13.766666666666666,65500.0,,D,GLF2,M,Medium Commuter Eqpt,
2016-09-06,Gulfstream (Gulfstream American Corp.),"Gulfstream IITT (G-IITT), model G-1159",Jet,2.0,C,II,1B,125.0,68.83333333333333,tip tanks,79.91666666666667,24.5,35.962500000000006,35.962500000000006,13.766666666666666,65500.0,66000.0,D,GLF2,M,Medium Commuter Eqpt,
2016-09-06,Gulfstream (Gulfstream American Corp.),Gulfstream IIB (G-IIB is a G-II fitted with a G-III wing),Jet,2.0,C,II,1B,125.0,77.83333333333333,winglets,79.91666666666667,24.5,35.962500000000006,35.962500000000006,13.77,69700.0,70200.0,D,GLF2,M,Medium Commuter Eqpt,
2016-09-06,Gulfstream (Gulfstream American Corp.),"Gulfstream III (G-III), model G-1159A",Jet,2.0,C,II,2A,125.0,77.83333333333333,winglets,83.08333333333333,24.416666666666668,37.387499999999996,37.387499999999996,15.566666666666666,69700.0,70200.0,D,GLF3,M,Medium Commuter Eqpt,
2016-09-06,Gulfstream (Gulfstream American Corp.),"Gulfstream IC (G-IC), model G-159C",Turboprop,2.0,B,II,2A,113.0,78.5,no winglets,75.33333333333333,23.0,33.9,33.9,15.700000000000001,36000.0,36000.0,D,,,,
2016-09-06,Gulfstream Aerospace Corp.,G200 (the IAI Galaxy 1126 rebranded in 2001 as the G200),Jet,2.0,D,II,1B,145.6,58.083333333333336,winglets,62.25,21.416666666666668,24.25,24.25,12.033333333333333,35650.0,35800.0,D,GALX,M,Medium Commuter Eqpt,
2016-09-06,Gulfstream Aerospace Corp.,G280,Jet,2.0,C,II,1B,125.0,63.0,winglets,66.83333333333333,21.333333333333332,30.075,30.075,12.600000000000001,39600.0,39750.0,D,G280,M,Medium Commuter Eqpt,in production
2018-02-21,Gulfstream Aerospace Corp.,G350 (less range than its big brother the G450),Jet,2.0,D,II,2A,145.0,77.83333333333333,winglets,89.33333333333333,25.166666666666668,38.104166666666664,38.104166666666664,15.208333333333332,70900.0,70900.0,D,GLF4,M,Medium Commuter Eqpt,
2018-02-21,Gulfstream Aerospace Corp.,G450,Jet,2.0,D,II,2A,149.5,77.83333333333333,winglets,89.33333333333333,25.166666666666668,38.104166666666664,38.104166666666664,15.208333333333332,73900.0,74300.0,D,GLF4,M,Medium Commuter Eqpt,
2018-01-26,Gulfstream Aerospace Corp.,G500,Jet,2.0,D,III,2B,149.5,86.33333333333333,winglets,91.16666666666667,25.5,45.0,45.0,15.875,79600.0,,D,GLF5,M,Medium Commuter Eqpt,in production
2016-09-06,Gulfstream Aerospace Corp.,Gulfstream V (G-V),Jet,2.0,C,III,2B,125.0,93.33333333333333,winglets,95.41666666666667,25.75,45.0,45.0,16.0,90500.0,90900.0,D,GLF5,M,Medium Commuter Eqpt,
2016-09-06,Gulfstream Aerospace Corp.,Gulfstream V-SP (G-V-SP),Jet,2.0,C,III,2B,125.0,93.33333333333333,winglets,95.41666666666667,25.75,45.0,45.0,16.0,91000.0,91400.0,D,GLF5,M,Medium Commuter Eqpt,
2018-01-26,Gulfstream Aerospace Corp.,G550 (is the newer version of V-SP),Jet,2.0,D,III,2B,149.5,93.5,winglets,96.41666666666667,25.833333333333332,45.0,45.0,15.875,91000.0,91400.0,D,GLF5,M,Medium Commuter Eqpt,in production
2016-09-06,Gulfstream Aerospace Corp.,G600,Jet,2.0,D,III,2B,145.0,95.0,winglets,96.08333333333333,25.25,45.0,45.0,16.0,91600.0,92000.0,D,GA6C,M,Medium Commuter Eqpt,in production
2016-09-06,Gulfstream Aerospace Corp.,G650,Jet,2.0,D,III,2B,145.0,99.58333333333333,winglets,99.75,25.666666666666668,45.0,45.0,16.0,99600.0,100000.0,D,GLF6,M,Medium Commuter Eqpt,in production
2016-09-06,Gulfstream Aerospace Corp.,G650ER,Jet,2.0,D,III,2B,145.0,99.58333333333333,winglets,99.75,25.666666666666668,45.0,45.0,16.0,103600.0,104000.0,D,,M,,in production
2018-01-26,Gulfstream Aerospace Corp. (General Dynamics),G100 (the IAI Astra SPX rebranded in 2002 as the G100),Jet,2.0,C,II,1B,130.0,54.583333333333336,winglets,55.583333333333336,18.166666666666668,24.083333333333332,24.083333333333332,11.083333333333334,24650.0,24800.0,D,ASTR,M,,
2018-01-26,Gulfstream Aerospace Corp. (General Dynamics),G150,Jet,2.0,C,II,1B,130.0,55.583333333333336,winglets,56.75,19.083333333333332,24.083333333333332,24.083333333333332,11.083333333333334,26100.0,26250.0,D,G150,M,Medium Commuter Eqpt,
2018-06-05,Gulfstream American (division of Gulfstream Aerospace),AA-1C Lynx and T-Cat,Piston,1.0,A,I,,68.9,24.416666666666668,no winglets,19.25,7.583333333333333,,,,1600.0,1600.0,S,AA1,L,Small Eqpt,1977-78
,HAL,228,,,No Value,No Value,,,,,,,,,,,,,D228,L,,
,HAL,Dhruv,,,No Value,No Value,,,,,,,,,,,,,ALH,L,,
,HAL,HA-31 Basant,,,No Value,No Value,,,,,,,,,,,,,HA31,L,,
,HAL,HJT-16 Kiran,,,No Value,No Value,,,,,,,,,,,,,HT16,L,,
,HAL,HJT-36 Sitara,,,No Value,No Value,,,,,,,,,,,,,HT36,L,,
,HAL,HPT-32 Deepak,,,No Value,No Value,,,,,,,,,,,,,HT32,L,,
,HAL,HT-2,,,No Value,No Value,,,,,,,,,,,,,HT2,L,,
,HAL,HUL-26 Pushpak,,,No Value,No Value,,,,,,,,,,,,,AR11,L,,
,HAL,MiG-27 Bahadur,,,No Value,No Value,,,,,,,,,,,,,MG23,M,,
,HAL,SA-315 Cheetah / Cheetal / Lancer,,,No Value,No Value,,,,,,,,,,,,,LAMA,L,,
,HAL,SA-316 / SE-3160 Chetak / Chetan,,,No Value,No Value,,,,,,,,,,,,,ALO3,L,,
,HAL,Shamsher,,,No Value,No Value,,,,,,,,,,,,,JAGR,M,,
,HAMC / Harbin,H-5,,,No Value,No Value,,,,,,,,,,,,,IL28,M,,
,HAMC / Harbin,HC-120,,,No Value,No Value,,,,,,,,,,,,,EC20,L,,
,HAMC / Harbin,SH-5,,,No Value,No Value,,,,,,,,,,,,,SH5,M,,
,HAMC / Harbin,Y-11,,,No Value,No Value,,,,,,,,,,,,,Y11,L,,
,HAMC / Harbin,Y-12,,,No Value,No Value,,,,,,,,,,,,,Y12,L,,
,HAMC / Harbin,Z-5,,,No Value,No Value,,,,,,,,,,,,,MI4,L,,
,HAMC / Harbin,Z-9 Haitun,,,No Value,No Value,,,,,,,,,,,,,AS65,L,,
,Hamilton,T-28 Nomair,,,No Value,No Value,,,,,,,,,,,,,,,,
,Handley Page,HP-137 Jetstream 1,,,No Value,No Value,,,,,,,,,,,,,JS1,L,,
,Handley Page,HP-137 Jetstream 200,,,No Value,No Value,,,,,,,,,,,,,JS20,L,,
,Handley Page,Jetstream 200,,,No Value,No Value,,,,,,,,,,,,,JS20,L,,
,Handley-Page,HP HERALD,,,A,III,,88.0,94.8,,,24.1,,,,43000.0,,,,,,
,Harbin,Y-12,,,No Value,No Value,,,,,,,,,,,,,,,,
,Harbin,Y-12F,,,No Value,No Value,,,,,,,,,,,,,,,,
,Harmon,Rocket,,,No Value,No Value,,,,,,,,,,,,,,,,
,Hawker,Cygnet,,,No Value,No Value,,,,,,,,,,,,,CYGT,L,,
,Hawker,Fury,,,No Value,No Value,,,,,,,,,,,,,FURY,L,,
,Hawker,Hind,,,No Value,No Value,,,,,,,,,,,,,HIND,L,,
,Hawker,Hunter,,,No Value,No Value,,,,,,,,,,,,,HUNT,M,,
,Hawker,Hurricane,,,No Value,No Value,,,,,,,,,,,,,HURI,L,,
,Hawker,Sea Fury,,,No Value,No Value,,,,,,,,,,,,,FURY,L,,
,Hawker,Sea Hawk,,,No Value,No Value,,,,,,,,,,,,,SHAW,M,,
,Hawker,Sea Hurricane,,,No Value,No Value,,,,,,,,,,,,,HURI,L,,
2018-01-26,Hawker Beechcraft,"Hawker 400, 400A",Jet,2.0,B,I,1A,120.9,43.5,no winglets,48.416666666666664,13.916666666666666,19.25,19.25,11.333333333333334,,,,,,,
2018-02-21,Hawker Beechcraft,Hawker 400XP (formerly Raytheon Beechjet 400A),Jet,2.0,B,I,1A,120.9,43.5,no winglets,48.416666666666664,13.916666666666666,19.25,19.25,9.333333333333334,16300.0,16500.0,S,,,,
,Hawker Beechcraft,Hawker 1000 (formerly BAe HS 125-1000),Jet,2.0,B,I,1B,107.9,47.0,no winglets,50.5,17.25,22.725,22.725,12.0,31100.0,,D,H25C,M,Medium Commuter Eqpt,
2018-01-26,Hawker Beechcraft,"Hawker 800, 800XP",Jet,2.0,B,II,1B,119.60000000000001,51.375,no winglets,51.166666666666664,18.083333333333332,21.041666666666668,21.041666666666668,11.166666666666666,28000.0,28120.0,D,,,,
,Hawker Beechcraft,Hawker 800 (formerly BAe-125-700/800),Jet,2.0,C,II,,137.02,54.333333333333336,no winglets,51.166666666666664,18.083333333333332,,,,28000.0,,D,H25B,,Medium Commuter Eqpt,
2018-01-26,Hawker Beechcraft,Hawker 850XP,Jet,2.0,B,II,,119.60000000000001,54.333333333333336,winglets,51.166666666666664,18.083333333333332,,,,28000.0,,D,H25B,M,,
2018-02-21,Hawker Beechcraft,Hawker 4000 (Horizon),Jet,2.0,B,II,,114.4,61.75,no winglets,69.16666666666667,19.583333333333332,,,,37500.0,,D,HA4T,M,Small Eqpt,
,Hawker Beechcraft,CT-156 Harvard 2,,,No Value,No Value,,,,,,,,,,,,,TEX2,L,,
,Hawker Beechcraft,Hawker 700,Jet,2.0,No Value,No Value,,,,,,,,,,,,,,,,
,Hawker Beechcraft,Hawker 800XPi,Jet,2.0,No Value,No Value,,,,,,,,,,,,D,H25B,M,,
,Hawker Beechcraft,Hawker 900XP,Jet,2.0,No Value,No Value,,,,,,,,,,,,,,,,
,Hawker Beechcraft,T-6 Texan 2,,,No Value,No Value,,,,,,,,,,,,,TEX2,L,,
,Hawker-Siddeley,HS 125 SERIES 400A,,,C,I,,124.0,47.0,,,16.5,,,,23300.0,,,,,,
,Hawker-Siddeley,HS 125 SERIES 600A,,,C,I,,125.0,47.0,,,17.2,,,,25000.0,,,,,,
,Hawker-Siddeley,HS 125 SERIES 700A,,,C,I,,125.0,47.0,,,17.6,,,,24200.0,,,,,,
,Hawker-Siddeley,HS 121 TRIDENT 1E,,,C,III,,137.0,95.0,,,27.0,,,,135500.0,,,,,,
,Hawker-Siddeley,HS 121 TRIDENT 2E,,,C,III,,138.0,98.0,,,27.0,,,,144000.0,,,,,,
,Hawker-Siddeley,HS 121 TRIDENT 3B,,,D,III,,143.0,98.0,,,28.3,,,,150000.0,,,,,,
,Hawker-Siddeley,HS 121 Trident Super 3B,,,D,III,,146.0,98.0,,,28.3,,,,158000.0,,,TRID,,,
,Hawker-Siddeley,HS 780 ANDOVER C.MK.1,,,B,III,,100.0,98.2,,,30.1,,,,50000.0,,,A748,,,
,Hawker-Siddeley,748,,,B,III,,94.0,102.46,,,24.83,,,,46500.0,,,A748,,,
,Hawker-Siddeley,HS 801 NIMROD MR MK.2,,,C,III,,125.0,114.8,,,29.7,,,,177500.0,,,,,,
,Hawker-Siddeley,ARGOSY,,,B,III,,113.0,115.0,,,27.0,,,,97000.0,,,,,,
,Hawker-Siddeley,ARGOSY,,,C,III,,123.0,115.0,,,27.0,,,,93000.0,,,,,,
,Hawker-Siddeley,Buccaneer,,,No Value,No Value,,,,,,,,,,,,,BUC,M,,
,Hawker-Siddeley,DH-104 Dove,,,No Value,No Value,,,,,,,,,,,,,DOVE,L,,
,Hawker-Siddeley,DH-114 Heron,,,No Value,No Value,,,,,,,,,,,,,HERN,L,,
,Hawker-Siddeley,Gnat,,,No Value,No Value,,,,,,,,,,,,,GNAT,L,,
,Hawker-Siddeley,Harrier,,,No Value,No Value,,,,,,,,,,,,,HAR,M,,
,Hawker-Siddeley,Hawk,,,No Value,No Value,,,,,,,,,,,,,HAWK,M,,
,Hawker-Siddeley,HS-121 Trident,,,No Value,No Value,,,,,,,,,,,,,TRID,M,,
,Hawker-Siddeley,HS-125-1,,,No Value,No Value,,,,,,,,,,,,,H25A,M,,
,Hawker-Siddeley,HS-125-700,,,No Value,No Value,,,,,,,,,,,,,H25B,M,,
,Hawker-Siddeley,HS-748 Andover,,,No Value,No Value,,,,,,,,,,,,,A748,M,,
,Hawker-Siddeley,Hunter F.6,,,No Value,No Value,,,,,,,,,,,,,,,,
,Hawker-Siddeley,Nimrod,,,No Value,No Value,,,,,,,,,,,,,NIM,M,,
,HB-Flugtechnik,HB-21,,,No Value,No Value,,,,,,,,,,,,,,,,
,HB-Flugtechnik,HB-23/2400 Hobbyliner,,,No Value,No Value,,,,,,,,,,,,,,,,
,HB-Flugtechnik,HB-3,,,No Value,No Value,,,,,,,,,,,,,,,,
,Heinkel,He-111,,,No Value,No Value,,,,,,,,,,,,,H111,M,,
,Helio,Courier,,,No Value,No Value,,,,,,,,,,,,,COUR,L,,
,Helio,Stallion,,,No Value,No Value,,,,,,,,,,,,,STLN,L,,
,Helio,Twin Courier,,,No Value,No Value,,,,,,,,,,,,,TCOU,L,,
,Heliopolis,Gomhouria,,,No Value,No Value,,,,,,,,,,,,,BU81,L,,
,HESA,IRAN-140 Faraz,,,No Value,No Value,,,,,,,,,,,,,A140,M,,
,HESA,Parastu,,,No Value,No Value,,,,,,,,,,,,,BE33,L,,
,HESA,S-68,,,No Value,No Value,,,,,,,,,,,,,PC7,L,,
,HESA,Shahed 278,,,No Value,No Value,,,,,,,,,,,,,S278,L,,
,HFB,HFB-320 Hansa,,,No Value,No Value,,,,,,,,,,,,,HF20,M,,
,Hiller,OH-23 Raven,,,No Value,No Value,,,,,,,,,,,,,UH12,L,,
,Hiller,UH-12ET,,,No Value,No Value,,,,,,,,,,,,,H12T,L,,
,Hirth,Hi-27 Acrostar,,,No Value,No Value,,,,,,,,,,,,,HI27,L,,
,Hispano,223 Flamingo,,,No Value,No Value,,,,,,,,,,,,,S223,L,,
,Hispano,HA-1112 Buchon,,,No Value,No Value,,,,,,,,,,,,,ME09,L,,
,Hispano,HA-200 Saeta,,,No Value,No Value,,,,,,,,,,,,,SATA,L,,
,Hispano,HA-220 Super Saeta,,,No Value,No Value,,,,,,,,,,,,,SATA,L,,
2022-09-28,Honda,HA-420 Honda Jet,Jet,2.0,No Value,No Value,,,,,,,,,,10600.0,10680.0,S,HDJT,L,,
,Howard Aircraft Corp.,DGA-15,,,No Value,No Value,,,,,,,,,,,,,,,,
,Hughes,269,,,No Value,No Value,,,,,,,,,,,,,H269,L,,
,Hughes,300,,,No Value,No Value,,,,,,,,,,,,,H269,L,,
,Hughes,369,,,No Value,No Value,,,,,,,,,,,,,H500,L,,
,Hughes,500,,,No Value,No Value,,,,,,,,,,,,,H500,L,,
,Hughes,77 Apache,,,No Value,No Value,,,,,,,,,,,,,H64,M,,
,Hughes,AH-64 Apache,,,No Value,No Value,,,,,,,,,,,,,H64,M,,
,Hughes,OH-6 Cayuse,,,No Value,No Value,,,,,,,,,,,,,H500,L,,
,Hughes,TH-55 Osage,,,No Value,No Value,,,,,,,,,,,,,H269,L,,
,Hughes/Schweizer,Schweizer 300C,,,No Value,No Value,,,,,,,,,,,,,,,,
,Hunting,P-56 Provost,,,No Value,No Value,,,,,,,,,,,,,PPRO,L,,
,Hunting,P-66 Pembroke,,,No Value,No Value,,,,,,,,,,,,,PEMB,L,,
,Hunting,P-84 Jet Provost,,,No Value,No Value,,,,,,,,,,,,,JPRO,L,,
,Hunting Percival,P-56 Provost,,,No Value,No Value,,,,,,,,,,,,,PPRO,L,,
,Hunting Percival,P-66 Pembroke,,,No Value,No Value,,,,,,,,,,,,,PEMB,L,,
,Hunting Percival,P-84 Jet Provost,,,No Value,No Value,,,,,,,,,,,,,JPRO,L,,
,IAR,IAR-330 Puma,,,No Value,No Value,,,,,,,,,,,,,PUMA,L,,
,IAR,IAR-46,,,No Value,No Value,,,,,,,,,,,,,IR46,L,,
,IAR,IAR-93 / J-22 Orao,,,No Value,No Value,,,,,,,,,,,,,YURO,M,,
,IAR,IS-28M2,,,No Value,No Value,,,,,,,,,,,,,IS28,L,,
,Ibis,Ae-270 Ibis,,,No Value,No Value,,,,,,,,,,,,,A270,L,,
2017-10-24,Icon Aircraft,A5 Amphibious Light Sport (S-LSA),Piston,1.0,A,I,,58.5,34.8,wings fold to tow,23.0,8.1,,,,1510.0,1510.0,S,,,,
,Ilyushin,IL-12,,,A,III,,78.0,104.0,,,30.5,,,,38000.0,,,,,,
,Ilyushin,IL-18,,,B,IV,,103.0,122.7,,,33.3,,,,134640.0,,,IL18,,,
,Ilyushin,IL-62,,,D,IV,,152.0,141.8,,,40.5,,,,363760.0,,,IL62,H,,
,Ilyushin,IL-86,,,D,IV,,141.0,157.7,,,51.8,,,,454150.0,,,IL86,H,,
,Ilyushin,IL-76,,,B,IV,,119.0,165.7,,,48.4,,,,374785.0,,,IL76,H,,
,Ilyushin,Il-103,,,No Value,No Value,,,,,,,,,,,,,I103,L,,
,Ilyushin,Il-114,,,No Value,No Value,,,,,,,,,,,,,I114,M,,
,Ilyushin,Il-14,,,No Value,No Value,,,,,,,,,,,,,IL14,M,,
,Ilyushin,Il-18,,,No Value,No Value,,,,,,,,,,,,,IL18,M,,
,Ilyushin,Il-20,,,No Value,No Value,,,,,,,,,,,,,IL18,M,,
